hour,failed_logins,success_logins,privileged_cmds,data_mb,unique_ips,user_id,label
3,1,2,0,1,4,71,0
14,0,5,1,17,1,98,0
8,1,3,2,1,3,55,0
4,2,2,0,3,3,48,0
12,0,0,0,4,3,74,0
22,2,2,0,16,4,58,0
17,0,1,0,0,3,93,0
4,1,1,0,5,2,16,0
15,0,3,0,5,1,25,0
18,0,1,4,8,4,29,0
13,0,4,0,4,4,8,0
15,0,3,1,8,2,84,0
14,1,4,0,42,1,55,0
21,0,3,0,0,3,52,0
3,2,0,0,20,4,91,0
6,5,2,2,3,1,77,0
15,0,5,0,6,4,26,0
23,1,2,0,13,1,25,0
21,2,3,1,24,1,92,0
20,1,1,1,0,1,73,0
21,0,1,1,10,2,26,0
20,1,0,0,0,4,76,0
7,1,2,0,7,3,90,1
16,0,2,0,13,2,47,0
15,2,2,0,1,3,86,0
22,0,2,1,14,2,1,0
9,2,4,0,3,2,64,0
9,0,2,0,9,2,12,0
1,2,2,0,10,1,24,0
8,1,2,0,10,4,30,0
16,1,1,1,0,1,14,0
10,1,1,0,1,1,23,0
9,4,3,0,19,1,2,0
21,1,1,1,28,2,3,0
16,1,1,1,8,2,6,0
3,0,0,0,9,3,83,0
15,2,1,0,14,4,21,0
19,1,4,0,5,1,20,0
14,1,3,0,3,1,21,0
20,2,2,0,14,1,40,0
4,0,2,0,0,4,68,0
5,1,0,1,21,4,25,0
16,0,1,0,5,4,71,0
0,0,0,0,7,1,71,0
18,0,2,0,10,4,33,0
3,2,4,0,3,1,51,0
16,1,6,0,9,1,90,0
8,2,3,0,11,4,81,0
23,2,1,0,1,2,72,0
1,1,3,0,7,1,90,0
7,3,3,0,3,1,79,0
14,1,2,1,8,2,20,0
6,0,2,1,0,4,19,0
5,0,0,1,13,3,71,0
0,4,2,0,1,2,56,0
14,3,2,0,11,4,56,0
22,6,2,1,14,1,1,0
6,1,2,0,13,2,39,0
16,1,0,0,17,1,37,0
1,2,4,0,3,2,18,0
8,0,1,1,34,3,72,0
8,2,3,1,0,1,79,0
12,0,1,0,6,4,6,1
5,1,2,0,3,2,22,0
5,0,3,0,13,2,11,0
19,1,0,0,16,2,90,0
19,1,4,0,17,1,72,0
20,1,5,0,3,4,9,0
2,0,3,1,3,2,13,0
16,0,2,0,11,1,3,0
16,0,3,1,26,1,67,0
11,0,1,0,2,3,7,0
15,0,4,1,24,4,67,0
14,2,1,1,8,3,75,0
12,1,1,1,13,2,46,0
22,1,3,2,5,1,58,0
0,1,2,0,16,2,28,0
16,2,3,1,35,1,31,0
2,1,3,0,1,1,52,0
14,2,5,1,4,4,9,0
3,1,4,2,19,2,91,0
3,1,2,0,1,4,76,0
17,2,2,0,5,1,8,0
16,2,0,1,1,2,86,0
18,1,3,1,10,1,18,0
10,1,0,0,2,2,94,0
19,0,3,1,4,2,49,0
2,2,1,0,6,3,11,0
7,0,3,0,3,3,2,0
13,2,2,1,11,4,29,0
0,0,1,0,1,1,55,0
13,4,3,0,21,4,53,0
1,0,2,0,6,2,26,0
22,3,2,0,8,4,51,0
3,2,3,0,9,2,78,0
23,1,1,2,0,4,92,0
18,1,3,1,14,4,99,0
5,1,3,1,29,2,6,0
0,2,2,3,7,2,12,0
16,2,2,0,4,4,34,0
7,0,2,1,15,2,70,0
18,0,2,0,12,4,64,0
20,0,1,0,10,1,37,0
0,3,1,0,33,3,37,0
4,1,3,0,8,2,8,0
15,0,7,0,2,2,37,0
5,3,6,0,0,4,97,0
7,1,1,0,6,2,46,0
12,1,0,0,10,1,31,0
15,4,2,1,1,3,98,0
2,1,4,1,0,3,11,0
18,0,0,2,23,2,36,0
11,2,4,0,3,1,68,0
15,0,0,1,6,3,17,0
10,0,2,0,0,3,16,0
9,0,1,1,4,1,30,0
19,0,3,1,5,3,39,0
3,0,1,0,23,4,44,0
11,2,2,0,20,1,69,0
22,1,1,0,2,3,37,0
1,1,1,2,8,1,26,0
23,3,2,1,13,2,92,0
21,1,3,0,3,3,83,0
18,0,5,1,5,3,21,0
4,0,1,1,41,4,92,0
7,2,3,1,14,4,19,0
6,2,2,2,5,3,11,0
13,1,3,0,7,1,19,0
23,2,1,0,9,3,69,0
22,1,5,0,6,4,2,0
2,0,3,1,5,4,25,0
17,0,3,2,4,3,90,0
15,1,0,0,1,1,30,0
22,1,3,1,36,3,17,0
18,4,1,1,0,3,85,0
18,0,3,0,9,1,84,0
17,4,2,0,32,1,18,0
19,0,4,0,4,1,80,0
15,1,4,0,2,3,92,0
7,0,3,1,31,2,76,0
0,1,4,0,16,1,40,0
16,0,0,0,10,3,6,1
11,3,1,1,9,2,88,0
20,1,3,0,4,4,43,0
10,1,2,0,10,2,70,0
4,1,3,1,12,1,17,0
11,1,4,0,0,1,42,0
16,0,3,0,1,1,19,0
5,1,6,0,3,4,55,0
0,1,0,0,3,1,92,0
4,1,0,1,23,1,29,0
13,0,3,0,11,3,54,0
4,2,2,0,4,3,71,0
21,0,3,0,16,4,83,0
23,1,3,0,3,1,8,0
0,1,1,0,46,3,8,0
17,0,1,1,15,1,69,0
15,0,1,1,16,1,43,0
8,3,4,0,3,2,98,0
18,3,1,0,1,1,50,0
21,1,7,0,4,2,85,0
4,1,4,2,4,3,4,0
1,2,1,1,14,1,36,0
14,0,2,1,1,2,5,0
6,1,1,1,7,2,87,0
3,0,1,1,9,3,19,0
0,1,6,0,4,2,42,0
12,1,1,0,2,1,15,0
19,0,1,0,22,1,58,0
21,0,0,0,1,2,14,0
6,1,4,0,3,1,48,0
14,1,2,0,14,1,72,0
22,2,0,0,9,4,73,0
13,1,2,0,13,2,75,0
22,2,6,1,16,3,82,0
18,2,3,1,22,3,63,0
21,0,1,1,3,1,55,0
23,5,1,0,6,2,32,0
19,1,1,0,11,1,36,0
23,1,1,1,15,1,85,0
17,0,3,1,8,2,91,0
9,1,4,0,7,3,85,0
8,0,0,0,11,4,75,0
7,0,2,0,4,4,57,0
9,2,3,0,22,1,44,0
16,1,0,0,2,4,34,0
1,0,4,0,21,3,51,0
5,1,0,0,10,1,69,0
4,1,4,0,9,2,92,0
8,0,2,1,6,4,10,0
4,1,5,1,1,2,12,0
17,1,1,0,20,3,41,0
19,2,1,0,0,1,3,0
8,1,3,1,3,2,65,0
16,0,3,1,1,1,40,0
16,2,0,1,1,4,65,0
11,2,1,1,4,1,77,0
6,1,2,1,1,3,79,0
2,0,2,1,8,1,71,0
9,3,3,0,9,1,30,0
1,1,0,1,21,4,88,0
2,0,1,1,3,3,72,0
15,1,1,0,3,2,67,0
1,0,1,1,2,1,79,0
23,0,2,1,15,1,43,0
9,0,2,2,5,2,53,0
5,2,0,1,8,3,78,0
21,3,3,1,4,2,91,0
10,2,2,0,1,1,30,0
22,3,1,0,1,1,41,0
6,0,2,1,20,3,44,0
14,0,1,0,3,4,37,0
5,1,2,0,28,3,6,0
19,1,0,0,29,2,83,0
8,1,1,0,6,3,37,0
21,2,2,0,31,2,1,0
19,2,0,0,0,4,89,0
11,1,2,0,0,4,10,0
18,1,1,2,2,2,26,0
19,0,3,0,2,1,87,0
2,1,1,1,2,2,17,0
14,1,2,1,6,2,64,0
1,1,2,0,0,3,94,0
20,1,0,0,8,4,27,0
1,2,2,1,3,3,75,0
21,0,3,0,0,1,68,0
2,1,2,0,13,1,18,0
5,1,2,0,10,1,83,0
14,3,5,0,15,2,50,1
9,1,1,0,28,3,90,0
8,1,3,0,8,2,65,0
0,1,2,0,15,1,20,0
15,1,2,2,2,4,62,0
5,1,4,0,5,3,75,0
8,1,4,0,7,2,59,0
3,0,2,0,7,3,25,1
1,0,3,0,12,2,83,1
3,1,3,0,15,4,96,0
0,1,3,0,10,4,65,0
18,2,2,0,0,1,65,0
9,1,0,2,4,4,67,0
20,1,1,1,8,2,58,0
14,0,1,1,7,2,40,0
21,1,0,0,0,1,96,0
18,0,6,1,39,1,47,0
15,1,2,1,31,4,43,0
20,2,6,1,14,4,8,0
23,1,0,0,0,2,94,0
21,0,0,2,5,2,62,0
3,1,0,0,5,2,34,0
1,3,1,0,8,1,8,0
12,0,0,0,0,1,25,0
0,0,1,0,5,1,26,0
16,3,1,1,14,3,91,0
12,3,1,1,62,3,54,1
3,1,3,0,9,1,83,0
6,1,3,0,28,4,87,0
16,0,1,0,65,3,41,0
8,0,3,0,5,4,80,0
3,1,3,0,11,3,72,0
18,0,1,2,2,2,63,0
0,0,2,0,6,2,94,0
9,0,5,0,0,2,72,0
3,1,1,0,0,4,75,0
8,0,1,0,22,3,7,0
12,0,6,0,19,3,85,0
13,0,4,1,3,4,98,0
9,1,1,0,6,2,85,0
5,3,4,1,6,4,69,0
15,0,1,0,7,2,50,0
5,0,2,1,1,1,43,0
16,0,4,1,14,3,17,0
9,1,4,1,4,4,21,0
17,0,0,0,0,4,6,0
21,2,4,1,11,2,71,0
17,0,7,1,17,4,75,0
2,0,0,1,25,2,82,0
19,4,1,1,11,2,38,0
20,0,0,0,2,3,63,0
14,1,5,3,8,2,12,0
14,2,1,1,24,2,22,0
3,1,1,1,4,4,3,0
8,1,1,0,30,4,19,0
18,1,6,2,1,2,43,0
23,1,3,1,13,2,87,0
16,1,0,0,1,2,98,0
10,2,1,1,16,1,67,0
8,1,5,0,1,2,87,0
9,0,5,3,3,1,5,0
17,0,3,0,14,4,29,0
19,2,2,1,6,3,98,0
12,1,2,2,21,3,5,0
7,2,0,1,5,3,93,0
6,1,4,0,52,3,45,0
16,3,0,0,0,4,54,0
20,0,0,1,11,3,24,0
22,0,4,1,24,4,21,0
14,1,2,1,7,4,32,0
19,1,6,0,44,2,5,0
14,1,1,1,12,2,62,0
0,0,2,0,5,3,18,0
13,2,2,1,7,2,35,0
4,0,5,0,20,1,80,0
10,1,2,0,31,1,99,0
15,0,5,1,8,4,88,0
1,1,1,1,3,2,5,0
7,0,2,0,2,3,9,0
10,2,1,0,6,3,4,0
17,1,1,2,3,1,33,0
2,2,2,0,5,2,91,0
0,0,1,0,17,1,22,0
10,0,0,1,6,2,59,0
15,2,3,0,10,3,11,0
17,0,3,0,0,1,69,0
15,0,1,1,14,2,10,0
22,0,1,0,6,3,3,0
9,1,4,1,4,2,15,0
17,3,1,1,9,3,37,0
5,2,4,0,1,4,40,0
18,0,2,0,5,4,17,0
3,0,1,1,16,2,20,0
12,2,2,0,3,1,4,0
23,1,5,0,24,2,98,0
13,0,1,0,9,4,34,0
2,0,1,0,7,1,95,0
9,0,2,0,5,4,34,0
5,0,4,0,13,4,67,0
0,4,0,0,8,1,28,0
22,2,2,0,15,1,93,0
23,1,4,0,4,4,79,0
13,1,2,0,12,3,36,0
7,1,2,0,28,1,35,0
18,0,3,0,3,4,41,0
13,1,3,1,39,1,59,0
9,0,0,0,5,1,74,0
16,0,2,2,0,4,17,0
8,2,1,0,4,3,30,0
5,1,2,2,1,2,54,0
10,0,0,0,3,4,52,0
6,0,5,0,1,3,72,0
16,2,0,0,1,4,23,0
0,0,2,1,1,3,19,0
21,0,3,2,0,2,37,0
4,1,5,0,3,2,59,0
8,0,3,1,28,1,36,0
17,1,2,2,29,1,68,0
23,1,2,0,18,2,26,0
20,1,2,1,0,4,27,0
1,1,0,0,0,2,77,0
10,1,7,0,0,3,62,0
5,0,1,1,4,3,62,0
7,1,2,1,39,3,52,1
3,1,3,0,22,2,44,0
17,0,1,0,2,1,98,0
10,1,3,0,5,3,33,1
4,2,0,2,17,3,90,0
14,2,2,0,14,2,84,0
17,1,2,1,1,3,63,0
1,1,3,0,1,2,72,0
21,1,1,0,7,1,80,0
10,1,2,1,1,3,69,0
12,2,2,1,17,3,34,0
3,1,0,0,2,3,27,0
21,0,0,0,2,2,36,0
6,0,1,2,2,2,4,0
10,2,4,0,0,4,53,0
21,0,3,0,10,1,71,0
23,2,3,0,1,4,37,0
3,1,0,0,2,4,88,0
14,1,1,1,13,4,79,0
0,1,2,1,0,2,50,0
22,2,3,0,2,3,70,0
2,1,2,1,1,3,26,0
13,4,1,0,0,2,90,0
5,0,2,0,7,4,25,0
17,1,3,1,2,1,33,0
0,2,0,0,10,2,67,0
5,0,1,1,6,4,73,0
5,0,3,0,11,2,37,0
20,0,1,0,39,3,38,0
15,1,1,0,2,3,94,0
4,0,2,0,10,3,27,0
16,5,2,1,17,4,13,0
9,1,3,0,31,2,23,0
20,2,7,0,9,4,67,0
17,1,1,0,1,2,87,0
6,1,5,0,0,1,99,0
2,2,2,0,3,3,88,0
12,2,2,0,26,1,55,0
14,0,1,0,7,3,37,0
19,2,3,0,8,1,12,1
18,1,0,0,9,4,54,0
2,0,4,0,4,3,20,0
3,0,4,0,2,4,18,0
4,1,2,0,30,4,7,0
0,0,1,1,14,2,90,0
3,1,0,0,7,3,76,0
11,1,1,2,4,1,98,0
23,1,0,0,6,1,96,0
9,1,1,1,0,3,94,0
22,0,2,0,2,2,2,0
20,0,6,2,2,3,54,0
19,0,3,1,5,4,8,0
23,1,1,1,2,2,33,0
12,1,6,0,2,4,46,0
22,3,2,1,14,3,42,0
13,0,2,0,22,2,94,0
22,1,1,0,0,3,63,0
4,1,1,0,2,3,92,0
3,0,1,1,14,2,77,0
13,1,5,0,16,2,88,0
9,2,0,1,6,3,33,0
16,3,1,0,11,1,69,0
9,1,3,0,0,2,70,0
6,0,2,0,18,1,4,0
15,0,3,0,17,1,58,0
0,0,4,0,11,1,98,0
16,3,1,1,24,1,29,0
20,0,1,2,0,4,21,0
8,0,1,1,2,3,26,0
5,0,7,1,4,2,96,0
18,1,0,0,1,3,86,0
12,2,1,2,16,3,41,0
2,2,0,0,14,3,78,0
6,0,3,1,14,3,34,0
21,2,1,0,3,3,44,0
8,0,0,0,14,2,1,0
21,1,3,3,1,3,32,0
4,0,5,1,1,3,32,0
9,0,1,1,8,3,51,0
22,1,3,0,0,4,24,0
16,0,4,1,27,1,44,0
11,2,0,0,3,4,85,0
22,2,1,0,6,3,76,0
15,0,1,1,16,4,84,0
2,1,1,0,5,2,37,0
21,1,1,0,5,2,84,0
8,3,0,1,4,2,66,0
14,1,4,2,4,1,14,0
4,2,5,1,6,2,17,0
22,1,1,0,29,1,88,0
12,0,1,0,27,2,94,0
13,1,3,0,7,4,15,1
19,0,6,4,6,4,61,0
14,2,0,0,16,4,49,0
15,0,2,0,11,4,98,0
22,1,0,1,21,1,8,0
12,0,1,2,13,2,3,0
16,2,0,0,30,3,75,0
22,0,1,0,21,4,27,0
7,2,0,0,19,2,9,1
20,0,3,1,4,2,15,0
1,2,2,2,4,2,32,0
4,3,0,0,13,3,11,0
5,0,5,0,0,4,3,0
11,4,3,0,3,1,26,0
17,0,2,1,26,1,7,1
21,1,3,0,5,3,92,0
21,0,1,0,3,3,55,0
0,0,3,0,6,1,39,0
16,2,6,0,3,1,4,0
10,0,0,1,14,4,30,0
9,2,0,1,19,1,38,0
18,1,2,0,15,1,51,0
13,0,2,1,1,1,78,0
9,1,6,0,4,3,36,0
14,1,3,0,2,1,95,0
18,1,2,1,0,1,83,0
3,1,3,0,13,4,60,1
1,0,6,0,5,2,51,0
8,0,1,0,3,3,76,0
9,1,2,0,3,3,49,0
10,1,1,2,1,4,15,0
13,1,7,0,17,1,73,0
6,1,3,0,1,2,91,0
22,0,1,0,4,4,84,0
14,1,1,1,0,2,28,0
21,1,3,0,5,1,25,0
18,1,1,0,4,2,80,0
21,2,3,0,12,4,82,0
14,0,1,0,12,1,36,0
23,1,5,1,0,3,4,0
7,1,1,0,1,2,21,0
10,1,3,0,23,1,91,0
8,0,4,1,15,1,65,0
14,0,3,0,4,4,69,0
0,2,2,0,1,1,10,0
0,1,4,0,3,4,50,0
18,1,2,0,10,3,85,0
2,0,1,0,29,2,10,0
9,3,2,0,9,3,90,0
7,0,1,0,0,4,16,0
14,1,2,0,10,3,38,0
9,1,1,1,28,2,67,0
0,0,0,0,4,3,20,0
17,0,3,0,27,1,69,0
1,2,1,2,11,2,70,0
18,1,3,0,2,3,25,0
12,0,4,1,1,2,89,0
21,2,4,0,1,3,54,0
0,0,2,0,12,1,12,0
1,3,2,0,8,4,65,0
15,1,1,0,6,3,54,0
14,1,0,0,3,2,67,0
12,0,3,0,23,3,21,0
15,1,0,1,2,4,5,0
16,1,2,0,3,1,58,0
20,2,4,1,0,1,79,0
6,2,2,0,3,4,4,0
23,0,3,1,25,1,19,0
16,0,2,0,2,3,81,0
6,0,4,1,2,2,55,0
12,1,1,1,9,3,61,0
4,1,2,1,8,4,72,0
16,3,1,1,1,3,24,0
2,2,0,1,1,3,68,0
6,0,1,1,1,4,88,0
16,0,2,0,19,2,19,0
6,1,4,1,10,1,24,0
20,2,1,0,30,4,54,0
0,1,3,2,1,1,21,0
16,0,0,0,6,1,81,0
16,2,5,0,13,4,72,0
10,1,1,2,2,2,95,0
2,1,6,0,11,4,19,0
14,0,1,0,6,4,75,0
20,2,2,0,5,3,53,0
10,1,0,2,10,3,50,0
15,1,2,1,6,4,23,0
21,2,1,1,17,3,37,0
8,1,3,0,26,2,28,0
23,0,3,1,8,3,87,0
23,1,0,1,3,2,76,0
0,0,5,2,15,1,80,0
21,2,2,0,1,1,80,0
15,1,3,0,0,2,78,0
8,2,2,0,7,1,71,0
18,1,0,0,10,2,21,0
11,1,1,0,18,4,21,0
18,3,5,0,31,3,41,0
21,0,0,0,20,1,35,0
8,1,1,0,44,1,88,0
6,2,7,0,6,4,1,0
13,0,0,0,3,3,78,0
18,3,3,0,6,3,84,0
18,0,3,0,10,2,92,0
1,1,0,0,7,1,82,0
8,2,1,0,10,3,67,0
12,0,0,0,21,1,91,0
14,1,2,0,1,1,70,0
2,0,1,0,1,1,4,0
10,0,3,0,6,1,1,0
20,1,0,1,40,2,21,0
13,1,2,1,0,3,99,0
7,1,2,1,43,1,92,0
17,0,1,0,34,3,82,1
18,1,4,0,3,4,52,0
15,1,1,0,22,4,99,0
1,2,4,0,0,3,53,0
7,0,2,0,6,2,85,0
21,2,4,0,5,2,80,0
5,1,1,2,23,4,56,0
11,0,3,1,6,1,90,0
14,3,2,1,5,4,73,0
7,0,2,0,10,1,87,0
3,1,0,1,4,4,66,0
14,1,0,1,7,4,67,0
19,1,3,0,31,2,33,0
16,0,1,2,2,3,88,0
12,2,4,1,6,3,23,0
17,1,4,0,0,4,6,0
1,1,5,1,18,2,85,0
12,0,1,0,0,1,47,0
12,1,2,0,0,4,58,0
21,2,3,0,21,1,5,0
14,0,1,0,5,1,77,0
19,1,0,1,11,2,77,0
9,1,7,0,19,2,83,0
2,0,3,0,4,3,9,0
18,0,4,0,3,2,3,0
2,1,2,0,1,4,61,0
21,3,3,0,9,4,95,0
13,1,0,0,2,1,64,0
7,1,2,0,10,3,46,0
22,0,4,0,3,1,56,0
3,1,3,1,4,1,39,0
19,0,2,0,2,3,13,0
10,0,2,0,5,1,41,0
10,0,1,4,1,3,11,0
10,1,0,1,3,1,41,0
1,2,2,0,15,1,75,0
16,2,3,0,2,3,47,0
8,1,1,0,29,4,49,0
1,2,1,1,6,1,65,0
23,1,2,0,1,1,35,0
14,0,1,1,28,4,35,0
15,1,0,2,6,3,67,0
3,3,1,0,8,3,4,0
7,2,3,0,2,4,24,0
8,3,2,1,4,3,94,0
4,2,0,0,12,2,96,0
15,1,1,0,1,1,84,0
12,2,7,0,8,3,36,0
6,1,0,0,11,4,77,0
19,0,0,1,0,1,56,0
16,1,0,1,18,4,4,0
2,1,0,0,0,3,92,0
4,0,5,0,2,4,40,0
18,2,3,0,33,4,43,1
11,0,3,0,0,1,58,0
6,0,2,1,17,1,62,0
8,1,3,0,10,3,7,0
5,1,2,0,9,4,9,0
16,1,0,0,8,4,22,0
15,2,0,0,1,3,4,0
22,0,1,0,11,4,36,0
2,1,3,0,30,4,97,0
20,2,3,0,0,4,70,0
3,2,1,0,4,4,67,0
9,0,3,1,6,2,35,0
4,4,2,0,2,3,33,0
20,0,3,0,13,3,7,0
21,1,2,1,11,4,99,0
9,3,2,0,1,3,55,0
11,0,2,3,8,2,47,0
9,0,2,2,4,4,62,0
12,0,2,1,2,1,67,0
10,1,1,1,18,2,64,0
21,2,1,0,0,1,43,0
15,0,0,1,6,3,18,0
7,1,2,0,6,3,3,0
7,2,2,0,8,3,59,0
7,1,1,0,2,4,62,0
12,1,1,1,20,2,39,0
1,3,0,1,33,2,91,0
11,2,2,0,7,4,64,1
9,3,1,0,2,4,73,0
11,1,3,2,20,3,81,0
10,2,1,1,44,2,60,0
14,1,5,0,13,3,42,0
15,0,3,1,4,2,5,0
16,1,1,1,2,4,46,0
